User: Administrator
Title:	dark current con tapa negra 2000ms 5aq_20200117-161821_OE1_CHANNEL1_Sample 20200117_161821_784
336	8044,760615
337	9447,081666
338	10168,124502
339	9204,583336
340	8773,731906
341	8301,378189
342	7878,577249
343	7565,673059
344	7654,270358
345	7507,424516
346	7376,076929
347	7258,249870
348	7144,893805
349	7052,378443
350	6973,945771
351	6908,604797
352	6855,070554
353	6815,716356
354	6778,590393
355	6746,361253
356	6717,654202
357	6692,867067
358	6667,378212
359	6641,978697
360	6616,461205
361	6584,977945
362	6561,249432
363	6541,618519
364	6526,478391
365	6515,913258
366	6511,940696
367	6508,479315
368	6507,224492
369	6507,585435
370	6511,192140
371	6512,233542
372	6512,077294
373	6510,446109
374	6507,297192
375	6500,222471
376	6496,501076
377	6493,358943
378	6490,883278
379	6490,641485
380	6488,599820
381	6486,197842
382	6483,418087
383	6479,493143
384	6476,421302
385	6473,702513
386	6471,472423
387	6469,845073
388	6468,091962
389	6468,411381
390	6469,811944
391	6472,078078
392	6477,293315
393	6479,152813
394	6479,560876
395	6478,329236
396	6474,404658
397	6470,240228
398	6465,288435
399	6459,843300
400	6454,242313
401	6447,235988
402	6443,444988
403	6441,307234
404	6440,858144
405	6446,590196
406	6447,123055
407	6446,704200
408	6445,720853
409	6433,339727
410	6436,686902
411	6447,712286
412	6466,281013
413	6491,246584
414	6533,702904
415	6556,282236
416	6571,388552
417	6577,763174
418	6571,386500
419	6561,132087
420	6544,450167
421	6522,439616
422	6488,781914
423	6462,730183
424	6439,853722
425	6421,181304
426	6407,135505
427	6403,396517
428	6393,852140
429	6384,659677
430	6375,645083
431	6363,574308
432	6356,678096
433	6351,922830
434	6349,197650
435	6351,512644
436	6350,756953
437	6349,154256
438	6346,437862
439	6342,550612
440	6336,092589
441	6331,578148
442	6327,468601
443	6324,018837
444	6319,924801
445	6319,232173
446	6320,390040
447	6323,165228
448	6331,452673
449	6334,406256
450	6335,259072
451	6333,827752
452	6326,120968
453	6321,717114
454	6318,192176
455	6315,934579
456	6315,138369
457	6316,969157
458	6318,236458
459	6319,988542
460	6321,992489
461	6324,874207
462	6326,195869
463	6326,559742
464	6325,828259
465	6323,494645
466	6320,631082
467	6316,960966
468	6312,600025
469	6307,692039
470	6302,218225
471	6296,891620
472	6291,677882
473	6286,765881
474	6281,968241
475	6278,415892
476	6275,856966
477	6274,369933
478	6273,190906
479	6274,165799
480	6276,429398
481	6279,662506
482	6287,096454
483	6289,758954
484	6289,962676
485	6287,492575
486	6282,458207
487	6271,939366
488	6265,633910
489	6260,123608
490	6255,660733
491	6252,995999
492	6250,299229
493	6248,052844
494	6245,960911
495	6245,825393
496	6241,984266
497	6236,033954
498	6227,838362
499	6216,342903
500	6204,346051
501	6191,379187
502	6177,892932
503	6164,393035
504	6148,409233
505	6138,704052
506	6131,805709
507	6127,356646
508	6131,878927
509	6125,705096
510	6115,837541
511	6102,404490
512	6076,393933
513	6062,683675
514	6053,285807
515	6048,409790
516	6058,046845
517	6056,959208
518	6052,503517
519	6044,313120
520	6032,723316
521	6010,948728
522	6002,363777
523	5998,012093
524	5997,948130
525	6007,374469
526	6010,195836
527	6011,942778
528	6012,165924
529	6008,154603
530	6006,279226
531	6004,103579
532	6001,568762
533	6000,513247
534	5996,011267
535	5989,667155
536	5981,547147
537	5970,317740
538	5960,005505
539	5949,898087
540	5940,473895
541	5932,180671
542	5924,217816
543	5920,304446
544	5919,066290
545	5920,356954
546	5927,234304
547	5930,171551
548	5932,621602
549	5934,634756
550	5931,819938
551	5936,545775
552	5944,497780
553	5955,562704
554	5973,341081
555	5987,170444
556	5999,790468
557	6010,527690
558	6018,970579
559	6024,641680
560	6027,490007
561	6027,600463
562	6025,254032
563	6018,985356
564	6014,897407
565	6010,969774
566	6007,455438
567	6005,843265
568	6002,437062
569	5998,881798
570	5995,350677
571	5989,664489
572	5988,334349
573	5988,893696
574	5991,073971
575	5998,193101
576	5999,922454
577	5999,244085
578	5995,792728
579	5988,406765
580	5979,810213
581	5969,445784
582	5957,796349
583	5941,085479
584	5930,023292
585	5921,721884
586	5916,185346
587	5912,915115
588	5916,959758
589	5909,809565
590	5898,554077
591	5883,295365
592	5858,893962
593	5842,277186
594	5827,411622
595	5814,548061
596	5807,702452
597	5795,609570
598	5782,459322
599	5768,326628
600	5750,663766
601	5737,300732
602	5725,877514
603	5716,682581
604	5709,801939
605	5705,248966
606	5702,762813
607	5701,931714
608	5707,067382
609	5705,911906
610	5702,104310
611	5695,737734
612	5678,741438
613	5672,142877
614	5670,266050
615	5673,402011
616	5681,108037
617	5699,098173
618	5705,847227
619	5709,343068
620	5709,349229
621	5702,527152
622	5699,801336
623	5697,444250
624	5695,980018
625	5694,534784
626	5696,936063
627	5701,740250
628	5708,647025
629	5720,473482
630	5727,508902
631	5732,671620
632	5735,582971
633	5734,942904
634	5733,799695
635	5731,206941
636	5727,422730
637	5721,419653
638	5716,876908
639	5712,831683
640	5709,413545
641	5708,356304
642	5705,332460
643	5701,745875
644	5697,613615
645	5690,976262
646	5686,990591
647	5684,130663
648	5682,380512
649	5684,383104
650	5683,212079
651	5680,682938
652	5676,665890
653	5671,268831
654	5661,915441
655	5657,658629
656	5654,640116
657	5652,483044
658	5655,084097
659	5648,370146
660	5637,856367
661	5623,866682
662	5602,608031
663	5588,229533
664	5576,082267
665	5566,677868
666	5561,387705
667	5556,927751
668	5554,430888
669	5553,596046
670	5556,289477
671	5556,013416
672	5555,034625
673	5553,454495
674	5548,008060
675	5548,777659
676	5552,291227
677	5558,514589
678	5569,503797
679	5578,410647
680	5587,009233
681	5594,733513
682	5602,152534
683	5606,182505
684	5607,651360
685	5606,611914
686	5600,950219
687	5597,147866
688	5593,419266
689	5590,064325
690	5587,430122
691	5585,045642
692	5582,967030
693	5580,958947
694	5580,305100
695	5576,609698
696	5570,908864
697	5562,966012
698	5553,389053
699	5540,581139
700	5525,415946
701	5508,439492
702	5485,596698
703	5469,387905
704	5456,631187
705	5447,607465
706	5446,809605
707	5442,434865
708	5437,455730
709	5431,303061
710	5422,258644
711	5413,445985
712	5403,800951
713	5393,358102
714	5383,134230
715	5370,976818
716	5357,791796
717	5343,920742
718	5326,499341
719	5313,920969
720	5304,230949
721	5297,621469
722	5298,189450
723	5295,661472
724	5292,592555
725	5288,719400
726	5284,099971
727	5276,967835
728	5274,387902
729	5273,785921
730	5275,329702
731	5279,351001
732	5284,781817
733	5291,856662
734	5300,305820
735	5311,054619
736	5319,915874
737	5328,465582
738	5336,785938
739	5342,924586
740	5353,884630
741	5366,703685
742	5381,061166
743	5398,218311
744	5411,804155
745	5423,666872
746	5433,320901
747	5440,210446
748	5444,636105
749	5446,160778
750	5444,670604
751	5441,008752
752	5432,637888
753	5421,107457
754	5407,082508
755	5388,831092
756	5375,391501
757	5363,870986
758	5354,571414
759	5349,275100
760	5342,329474
761	5336,052031
762	5330,451520
763	5323,947105
764	5321,675431
765	5321,093356
766	5321,603729
767	5325,692366
768	5322,061375
769	5314,973830
770	5300,068046
771	5288,256634
772	5276,983512
773	5266,693190
774	5260,048999
775	5251,185258
776	5241,770093
777	5231,757845
778	5220,079960
779	5209,662339
780	5199,893899
781	5190,986050
782	5183,204581
783	5176,383444
784	5170,658214
785	5166,038971
786	5163,171216
787	5160,407531
788	5158,249209
789	5156,742684
790	5153,909369
791	5154,933055
792	5158,140670
793	5163,278534
794	5173,331134
795	5179,022748
796	5182,622301
797	5183,783324
798	5179,807615
799	5177,516822
800	5174,888056
801	5172,065661
802	5170,673346
803	5166,578150
804	5161,170390
805	5154,542625
806	5144,990475
807	5137,738562
808	5131,224729
809	5125,467580
810	5123,600495
811	5116,831841
812	5108,297521
813	5098,374566
814	5082,723114
815	5075,711986
816	5072,905959
817	5074,386011
818	5083,786326
819	5089,281908
820	5094,354293
821	5098,473071
822	5100,275244
823	5102,569085
824	5104,144349
825	5104,968910
826	5104,950170
827	5104,331273
828	5103,034519
829	5101,082575
830	5098,311440
831	5095,294400
832	5091,789801
833	5087,748366
834	5083,426578
835	5077,718136
836	5070,999960
837	5063,262616
838	5054,670036
839	5044,906023
840	5034,308069
841	5022,182368
842	5010,977735
843	5000,307880
844	4990,371368
845	4981,173512
846	4972,949329
847	4965,522151
848	4958,677406
849	4954,315583
850	4946,630441
851	4937,223978
852	4926,139832
853	4910,901595
854	4899,118997
855	4888,790491
856	4880,192034
857	4874,063835
858	4868,440057
859	4863,682025
860	4859,388297
861	4857,143647
862	4850,910386
863	4842,543410
864	4832,103211
865	4818,089378
866	4806,289146
867	4795,226716
868	4785,403962
869	4777,041545
870	4771,065765
871	4767,452954
872	4766,299351
873	4767,094411
874	4771,106395
875	4777,289352
876	4788,583294
877	4795,850877
878	4800,831925
879	4803,160934
880	4799,814243
881	4798,612411
882	4797,748345
883	4797,674230
884	4798,788539
885	4801,021069
886	4804,474855
887	4809,044277
888	4815,347777
889	4820,875492
890	4826,072648
891	4830,636464
892	4834,456601
893	4836,916991
894	4838,022508
895	4837,697798
896	4835,486181
897	4832,691888
898	4828,841122
899	4823,933172
900	4818,125977
901	4810,832794
902	4802,253860
903	4793,493275
904	4782,043794
905	4768,778771
906	4754,051795
907	4735,543930
908	4720,890623
909	4708,594822
910	4699,036514
911	4694,487132
912	4689,230247
913	4684,863659
914	4681,205608
915	4677,576603
916	4675,554165
917	4674,598405
918	4674,724205
919	4675,459352
920	4678,038151
921	4681,824975
922	4686,557108
923	4692,830933
924	4697,405240
925	4701,084030
926	4703,643135
927	4705,150656
928	4705,064720
929	4703,799001
930	4699,763051
931	4697,950048
932	4697,352979
933	4698,177079
934	4701,251042
935	4704,254640
936	4707,566157
937	4710,792103
938	4715,419297
939	4715,995681
940	4714,197994
941	4710,215720
942	4700,862651
943	4697,137254
944	4695,341925
945	4695,307135
946	4699,894951
947	4697,823713
948	4692,901293
949	4683,498630
950	4673,399716
951	4662,070241
952	4650,118080
953	4635,426416
954	4625,517670
955	4618,585339
956	4614,590203
957	4616,944812
958	4614,614971
959	4610,462537
960	4604,051692
961	4594,047264
962	4584,056959
963	4573,065682
964	4561,436236
965	4548,260673
966	4537,857437
967	4528,727663
968	4524,111509
969	4515,775520
970	4505,719135
971	4494,009318
972	4476,623964
973	4465,429386
974	4457,415051
975	4452,739825
976	4454,303977
977	4452,850906
978	4450,725193
979	4447,377833
980	4442,960041
981	4435,937314
982	4427,038991
983	4416,759551
984	4402,667038
985	4395,500727
986	4391,354643
987	4395,038273
988	4393,637082
989	4390,168518
990	4384,352927
991	4373,035869
992	4365,452265
993	4359,288416
994	4354,999967
995	4353,136119
996	4352,873916
997	4354,407838
998	4357,461575
999	4362,550801
1000	4366,396336
1001	4369,735189
1002	4372,940085
1003	4374,241374
1004	4374,086672
1005	4372,690026
1006	4366,754690
1007	4366,247502
1008	4368,294048
1009	4372,630391
1010	4384,355829
1011	4386,339259
1012	4383,963121
1013	4377,444143
1014	4361,625376
1015	4356,093294
1016	4354,054677
1017	4362,172204
1018	4363,504705
1019	4361,780676
1020	4356,597875
1021	4343,600109
1022	4335,195362
1023	4328,269390
1024	4323,297071
1025	4322,176681
1026	4319,932748
1027	4318,225905
1028	4316,973354
1029	4315,633591
1030	4315,805748
1031	4316,782463
1032	4318,583190
1033	4320,647486
1034	4322,824209
1035	4324,811985
1036	4327,213909
1037	4327,266377
1038	4325,565994
1039	4322,045184
1040	4315,859030
1041	4309,894577
1042	4303,324238
1043	4297,192051
1044	4289,525765
1045	4280,970033
1046	4271,749505
1047	4260,686612
1048	4252,008209
1049	4244,919523
1050	4239,629859
1051	4236,741922
1052	4234,486015
1053	4233,164850
1054	4232,439854
1055	4232,967455
1056	4231,255503
1057	4228,376902
1058	4222,806952
1059	4218,486888
1060	4214,624646
1061	4211,399588
1062	4209,177966
1063	4207,072759
1064	4205,209607
1065	4203,376460
1066	4202,280288
1067	4198,907835
1068	4194,216765
1069	4187,555331
1070	4180,905321
1071	4174,208866
1072	4167,905716
1073	4160,577151
1074	4157,338428
1075	4156,843805
1076	4158,876692
1077	4166,531632
1078	4168,774046
1079	4168,920507
1080	4167,013308
1081	4160,727147
1082	4159,839816
1083	4161,106627
1084	4165,986516
1085	4171,071624
1086	4177,057878
1087	4183,583909
1088	4191,062428
1089	4196,968274
1090	4201,843496
1091	4205,619828
1092	4207,210043
1093	4210,414257
1094	4213,756083
1095	4218,409512
1096	4220,802035
1097	4221,623315
1098	4220,689136
1099	4217,363015
1100	4213,303123
1101	4208,036149
1102	4201,653634
1103	4193,870013
1104	4185,845535
1105	4177,056755
1106	4169,723627
1107	4157,782217
1108	4142,969493
1109	4125,674644
1110	4102,378168
1111	4085,865085
1112	4072,612366
1113	4062,660095
1114	4058,904788
1115	4049,683014
1116	4038,791692
1117	4024,217633
1118	4010,653418
1119	3997,035065
1120	3983,663094
1121	3970,741617
1122	3958,608317
1123	3947,360897
1124	3937,218352
1125	3927,913109
1126	3919,498629
1127	3911,924878
1128	3905,145873
1129	3898,978269
1130	3893,319560
1131	3888,021987
1132	3883,925264
1133	3878,101363
1134	3871,674927
1135	3862,389121
1136	3856,706151
1137	3853,598849
1138	3853,260818
1139	3857,944683
1140	3860,961135
1141	3863,911325
1142	3866,557482
1143	3867,116625
1144	3870,814840
1145	3875,552932
1146	3884,347879
1147	3888,546469
1148	3889,971435
1149	3888,680445
1150	3880,970234
1151	3879,267434
1152	3880,323663
1153	3884,327071
1154	3892,971949
1155	3899,219757
1156	3904,915306
1157	3911,011856
1158	3913,190491
1159	3912,450650
1160	3909,065207
1161	3900,132542
1162	3896,764986
1163	3895,858788
1164	3900,441056
1165	3903,382813
1166	3905,831139
1167	3907,314329
1168	3907,454719
1169	3906,440134
1170	3904,279879
1171	3901,244396
1172	3896,261607
1173	3894,316813
1174	3893,867453
1175	3896,068601
1176	3897,639162
1177	3899,020897
1178	3899,779691
1179	3900,077802
1180	3897,969953
1181	3893,824900
1182	3886,419718
1183	3878,627210
1184	3869,929116
1185	3860,409355
1186	3851,150747
1187	3839,121498
1188	3825,256116
1189	3809,682794
1190	3792,722024
1191	3774,795992
1192	3756,583558
1193	3736,529045
1194	3721,459557
1195	3710,360220
1196	3703,583426
1197	3702,317806
1198	3702,510055
1199	3704,915118
1200	3710,307846
1201	3714,645790
1202	3718,240595
1203	3720,775626
1204	3720,494575
1205	3722,242786
1206	3724,551911
1207	3728,142177
1208	3731,126529
1209	3733,589597
1210	3735,221433
1211	3737,171275
1212	3735,541318
1213	3731,569290
1214	3725,701044
1215	3716,052442
1216	3711,799520
1217	3710,404074
1218	3713,351689
1219	3717,170817
1220	3722,314207
1221	3728,147299
1222	3735,905984
1223	3739,253920
1224	3739,948309
1225	3734,694681
1226	3732,234375
1227	3730,918582
1228	3730,962279
1229	3735,071429
1230	3734,759033
1231	3732,573079
1232	3725,720671
1233	3721,381725
1234	3718,440367
1235	3717,140027
1236	3719,056005
1237	3719,240786
1238	3718,753595
1239	3718,062307
1240	3715,048576
1241	3710,071030
1242	3703,379601
1243	3692,375683
1244	3686,038907
1245	3682,271192
1246	3681,086041
1247	3684,913046
1248	3683,876363
1249	3681,126823
1250	3674,287434
1251	3669,799179
1252	3666,217087
1253	3663,766364
1254	3663,006224
1255	3662,104824
1256	3661,463071
1257	3662,083658
1258	3660,526563
1259	3657,612124
1260	3653,519016
1261	3645,835588
1262	3643,581656
1263	3643,674673
1264	3650,683113
1265	3651,195734
1266	3647,932000
1267	3640,782984
1268	3625,845025
1269	3617,461147
1270	3611,525023
1271	3611,729258
1272	3608,996755
1273	3605,173557
1274	3599,998534
1275	3592,232678
1276	3586,029661
1277	3580,387324
1278	3575,352263
1279	3571,827151
1280	3569,786717
1281	3569,251621
1282	3570,140182
1283	3572,105082
1284	3574,802970
1285	3580,017496
1286	3581,707801
1287	3580,975241
1288	3577,925833
1289	3569,412781
1290	3566,977807
1291	3567,242148
1292	3574,286530
1293	3577,077681
1294	3577,561401
1295	3575,393492
1296	3567,921237
1297	3563,833287
1298	3560,585780
1299	3560,354198
1300	3557,716682
1301	3553,767024
1302	3548,418585
1303	3540,679874
1304	3534,232142
1305	3528,162314
1306	3523,188852
1307	3518,090643
1308	3513,273776
1309	3508,813192
1310	3504,494160
1311	3501,395056
1312	3499,238317
1313	3497,982875
1314	3497,667930
1315	3498,116766
1316	3499,101014
1317	3501,429555
1318	3501,491411
1319	3500,482303
1320	3496,143190
1321	3495,225449
1322	3496,210540
1323	3499,018179
1324	3505,689958
1325	3507,707253
1326	3507,720023
1327	3502,951360
1328	3501,322127
1329	3500,963039
1330	3504,582865
1331	3505,933164
1332	3505,679422
1333	3503,644690
1334	3497,675824
1335	3494,533009
1336	3492,656520
1337	3493,660054
1338	3493,992634
1339	3494,055230
1340	3493,588527
1341	3491,993695
1342	3490,473915
1343	3488,585265
1344	3486,185467
1345	3483,413025
1346	3480,101275
1347	3476,085217
1348	3472,384602
1349	3465,338231
1350	3456,246894
1351	3442,752663
1352	3432,324356
1353	3423,797826
1354	3417,374193
1355	3414,910412
1356	3409,495108
1357	3403,003570
1358	3395,032810
1359	3386,196875
1360	3376,626876
1361	3364,244317
1362	3355,294497
1363	3349,370425
1364	3346,552733
1365	3350,323105
1366	3349,176903
1367	3345,718369
1368	3336,281404
1369	3329,498362
1370	3324,291182
1371	3321,030030
1372	3321,969982
1373	3320,280041
1374	3317,910807
1375	3313,234110
1376	3310,688755
1377	3309,650370
1378	3310,379430
1379	3312,769323
1380	3317,151089
1381	3322,938888
1382	3332,414284
1383	3337,305008
1384	3339,258414
1385	3334,657588
1386	3332,448896
1387	3332,112887
1388	3334,274121
1389	3341,043588
1390	3346,710310
1391	3352,640832
1392	3357,145021
1393	3363,438296
1394	3370,512292
1395	3377,875712
1396	3387,971491
1397	3390,575778
1398	3388,749265
1399	3377,728063
1400	3372,062242
1401	3369,112407
1402	3373,502817
1403	3375,290056
1404	3375,156852
1405	3372,523625
1406	3364,719848
1407	3359,169453
1408	3353,931941
1409	3351,671989
1410	3345,855795
1411	3337,719829
1412	3327,487411
1413	3312,382070
1414	3303,620080
1415	3298,024430
1416	3299,874294
1417	3296,767304
1418	3291,229029
1419	3278,588427
1420	3269,598507
1421	3263,181533
1422	3259,533865
1423	3262,073400
1424	3258,709452
1425	3252,138355
1426	3240,485934
1427	3227,703143
1428	3213,441894
1429	3198,418853
1430	3182,291344
1431	3169,347291
1432	3158,798009
1433	3152,285013
1434	3145,764588
1435	3140,267762
1436	3134,506831
1437	3131,521195
1438	3130,757234
1439	3132,072405
1440	3136,717376
1441	3139,349933
1442	3141,332659
1443	3140,709494
1444	3142,795646
1445	3146,430221
1446	3152,545455
1447	3158,642524
1448	3164,589453
1449	3169,818865
1450	3175,357724
1451	3176,331468
1452	3174,226513
1453	3165,803416
1454	3161,515372
1455	3159,794984
1456	3163,995026
1457	3167,049989
1458	3169,311601
1459	3170,261289
1460	3168,861206
1461	3167,670798
1462	3166,192183
1463	3164,244742
1464	3163,442275
1465	3163,790575
1466	3165,050002
1467	3168,240344
1468	3173,114295
1469	3179,297998
1470	3188,216558
1471	3193,389763
1472	3196,019322
1473	3193,897872
1474	3192,256078
1475	3190,249948
1476	3188,054924
1477	3186,534594
1478	3182,567494
1479	3177,122192
1480	3170,282724
1481	3162,083729
1482	3152,904202
1483	3141,758150
1484	3132,841184
1485	3125,805674
1486	3122,455754
1487	3119,229899
1488	3116,296240
1489	3113,488254
1490	3109,070969
1491	3108,129062
1492	3109,046022
1493	3114,061572
1494	3115,718901
1495	3114,898436
1496	3109,399854
1497	3103,520579
1498	3097,124631
1499	3090,628218
1500	3084,885600
1501	3078,343094
1502	3071,673191
1503	3064,938542
1504	3058,685089
1505	3053,114393
1506	3046,951266
1507	3044,017431
1508	3043,817085
1509	3045,977557
1510	3052,955852
1511	3053,841671
1512	3051,156615
1513	3042,499351
1514	3034,722050
1515	3027,041132
1516	3019,501190
1517	3014,749064
1518	3012,926058
1519	3014,180482
1520	3019,603681
1521	3024,643634
1522	3030,251646
1523	3035,654585
1524	3041,879987
1525	3048,419929
1526	3055,042545
1527	3061,753964
1528	3068,307218
1529	3075,119005
1530	3080,468801
1531	3084,297226
1532	3086,523371
1533	3086,340889
1534	3086,630891
1535	3086,761132
1536	3087,327171
1537	3086,903436
1538	3085,725214
1539	3084,092720
1540	3081,066861
1541	3076,869457
1542	3071,725966
1543	3064,732507
1544	3060,295339
1545	3057,238844
1546	3056,664594
1547	3054,714384
1548	3051,889857
1549	3048,311050
1550	3042,412061
1551	3034,434777
1552	3022,595135
1553	3011,879744
1554	3002,202216
1555	2993,783964
1556	2989,306600
1557	2979,865697
1558	2968,279056
1559	2950,716107
1560	2940,314381
1561	2934,636806
1562	2937,651821
1563	2938,950877
1564	2939,352194
1565	2937,492850
1566	2934,081620
1567	2929,059731
1568	2922,838637
1569	2913,767842
1570	2909,418234
1571	2908,020577
1572	2912,402299
1573	2913,897748
1574	2913,950771
1575	2910,306207
1576	2907,889899
1577	2906,095914
1578	2906,145813
1579	2905,796892
1580	2905,142058
1581	2904,110520
1582	2902,104661
1583	2901,280706
1584	2901,144580
1585	2901,590139
1586	2902,834766
1587	2904,520567
1588	2908,136343
1589	2908,509767
1590	2906,234055
1591	2898,773644
1592	2892,582648
1593	2887,788520
1594	2884,937044
1595	2885,544939
1596	2885,015115
1597	2884,443213
1598	2883,462954
1599	2882,455965
1600	2881,313736
1601	2879,744806
1602	2878,829957
1603	2878,488752
1604	2878,784863
1605	2879,700771
1606	2881,133875
1607	2882,898291
1608	2885,152365
1609	2886,287359
1610	2886,526625
1611	2885,414190
1612	2883,858326
1613	2881,555618
1614	2878,877314
1615	2874,711838
1616	2869,343208
1617	2862,540718
1618	2855,440827
1619	2848,205426
1620	2840,318787
1621	2833,962446
1622	2829,103201
1623	2825,618003
1624	2825,339262
1625	2820,769977
1626	2813,996167
1627	2802,024524
1628	2795,162143
1629	2791,305961
1630	2794,106457
1631	2793,439609
1632	2790,939297
1633	2782,731425
1634	2778,458919
1635	2777,160145
1636	2782,300118
1637	2785,732368
1638	2787,120408
1639	2785,729246
1640	2780,130154
1641	2774,622929
1642	2768,479603
1643	2761,223381
1644	2756,326758
1645	2753,217580
1646	2753,873983
1647	2752,466683
1648	2749,907090
1649	2744,449745
1650	2740,553473
1651	2737,934384
1652	2737,515295
1653	2737,994485
1654	2739,409993
1655	2741,586884
1656	2744,396017
1657	2747,500516
1658	2750,787197
1659	2753,887621
1660	2757,277107
1661	2760,570099
1662	2764,165761
1663	2765,984782
1664	2766,275321
1665	2764,410932
1666	2762,018518
1667	2759,009479
1668	2755,643826
1669	2751,982421
1670	2748,176501
1671	2744,232344
1672	2740,447225
1673	2736,843717
1674	2733,403263
1675	2730,379940
1676	2726,629129
1677	2722,427860
1678	2717,201059
1679	2712,719255
1680	2708,461780
1681	2705,844225
